"Hotel_ID","HotelName","Address","Rating","UserRatingsTotal","Lat","Long","Place_ID"
"487","京都美築栗田ホテル","京都市左京区粟田口鳥居町２１","","","35.0099939","135.7874001","ChIJhztGY9kJAWARLArw8sDWv28"
"488","古都平安の宿 奏","京都市左京区岡崎法勝寺町１−２","4.4","261.0","35.0149663","135.787692","ChIJgYxlneEIAWARwb0mHy7Pmz0"
"489","卡纳德旅馆","京都市左京区岡崎法勝寺町","5.0","2.0","35.01497899999999","135.7876833","ChIJeQlnneEIAWARRXHUDMGuPuI"
"490","ホテルオークラ京都 岡崎別邸","京都市左京区岡崎天王町２６−６","4.3","143.0","35.0168719","135.7881247","ChIJt9dqpqYJAWARsO9ISuw_bFo"
"491","山下白川寮","京都市左京区浄土寺下南田町４９","5.0","1.0","35.024015","135.7935996","ChIJM80pawMJAWARGnRfV7JVgi0"
"492","ギャリア二条城","京都市左京区岡崎天王町２６−６","","","35.0169","135.788116","ChIJr0aXFQAJAWAR4Wh7n7S_dhw"
"493","ヌーヴェル・エポック ホテルオークラ京都 岡崎別邸","京都市左京区岡崎天王町26−６ ホテルオークラ京都岡崎別邸","4.6","16.0","35.0168995","135.7881145","ChIJSZ9NytoJAWARZ61YBqHTOT8"
"494","ホホホ座 ねどこ","京都市左京区浄土寺馬場町２−７ 2F","4.5","2.0","35.02344600000001","135.792589","ChIJzeNn3F8JAWARrOkx03mOAy0"
"495","月の香","京都市左京区浄土寺南田町６−１４","4.8","4.0","35.0263441","135.7966876","ChIJaecB6DIJAWARoC_jTi8__w0"
"496","古都の別荘京町屋銀閣別館","京都市左京区浄土寺南田町6−0−３","5.0","1.0","35.0263755","135.7966577","ChIJLc4jLXoJAWARTlbBqK7atP0"
"497","古都の別荘 京町屋銀閣","京都市左京区浄土寺南田町6−１５−２","5.0","3.0","35.02642309999999","135.7966607","ChIJz3N4QKkJAWARKW-2Yf9a6H4"
"498","ふふ 京都","京都市左京区南禅寺草川町41−４１","4.2","319.0","35.01162249999999","135.7863592","ChIJOdhOrIgJAWARwXmKMmehp7Y"
"499","ゲストハウス糸屋","京都市上京区有馬町２０２ 浄福寺通五辻下る","4.7","129.0","35.03009550000001","135.7453782","ChIJcQNt-uYHAWAR040x0-0Q-58"
"500","京紫 Kyoyukari","京都市北区紫野中柏野町３７−１４","4.6","18.0","35.03546139999999","135.7364128","ChIJRdwAvvMHAWARuKu-aiogFOE"
"501","京町家の宿 五辻庵","京都市上京区五辻町77番地 五辻通知恵光院西入","4.1","8.0","35.0308612","135.7466","ChIJp0V_LeEHAWARuOkL8659N3M"
"502","インターナショナル ゲストハウス タニハウス","京都市北区紫野大徳寺町８","3.0","96.0","35.0419759","135.7445269","ChIJa-XspfkHAWARnAi-JGLWKX4"
"503","ゲストハウス金魚家","京都市上京区歓喜町２４３","4.6","137.0","35.03448059999999","135.7454171","ChIJNZVb--QHAWARYGBdYBUcc-4"
"504","宮崎屋","京都市上京区元中之町５００","4.8","12.0","35.028612","135.7461149","ChIJR3VvQucHAWARkHeigkzniDE"
"505","西陣之郷","京都市北区紫野中柏野町48番地10","4.0","10.0","35.035122","135.7374281","ChIJJ56G0fMHAWARPfnhAlzw0SE"
"506","京町屋STAY〇","京都市北区衣笠西馬場町４３−１７ フォーブル衣笠","","","35.0377909","135.7284216","ChIJ5cXUUieoAWAR88m5EWO4Bkk"
"507","YUMEJI Vintage Villa","京都市北区紫野中柏野町６２−１６","4.6","14.0","35.03529799999999","135.738541","ChIJJR9hnfEHAWAR6s9_GYiHqQM"
"508","JURAKU RO プチ ホテル アッラ セタ","京都市上京区北新在家町３２０","4.8","12.0","35.0266107","135.7462275","ChIJRQSEv90HAWARXvIj8kVA2XQ"
"509","ホステル翆 （Hostel&Dormitory Sui Kyoto）","京都市上京区真倉町７３２","4.8","91.0","35.0338778","135.7447362","ChIJS_CLNLcHAWARVgyj--CPGsI"
"510","シック マチヤ ステイ 布","京都市上京区筋違橋町５４５","5.0","10.0","35.03683","135.7489412","ChIJO_uWPeMHAWARpMRRDDWyR8U"
"511","京都ゲストハウス木音 Kyoto Guesthouse KIOTO","京都市上京区溝前町１００−１","4.3","105.0","35.03089169999999","135.7405598","ChIJj_isHu8HAWARrNNmn3Qa-pY"
"512","ニアー金閣寺 ゲストハウス","京都市北区衣笠北天神森町３４ Ｋ’Ｓ ＨＯＵＳＥ 4階","4.0","1.0","35.03796940000001","135.7332261","ChIJM0-VMvUHAWAR4T5P5-Yf0bQ"
"513","梅ノ戸庵 上七軒","京都市上京区二丁目 北町６３９−６","","","35.03296319999999","135.7360998","ChIJtxcrZvIHAWARNC8bI_9tsSg"
"514","株式会社カヨウ 本社","京都市北区小松原北町31番地","5.0","2.0","35.03107649999999","135.7267891","ChIJ-Xu_gk8IAWARWJA9u7PmtRE"
"515","北野天満宮前B棟","京都市上京区鳥居前町６６４−４７","4.3","3.0","35.03156069999999","135.7368915","ChIJDz9w7O0HAWARQgAla0019RM"
"516","伝心庵","京都市右京区龍安寺西ノ川町３０","4.9","29.0","35.0308367","135.7187197","ChIJFxWw1YAHAWARG9MUMTUrs9g"
"517","京の宿-華-西陣 Guest house HANA nishijin","京都市上京区西柳町５７２−１","4.8","51.0","35.0309123","135.7380987","ChIJp0V_LeEHAWARYgvZEf59fCs"
"518","京町家ゲストハウス K-style金閣寺","京都市北区紫野上柏野町46−２２","4.3","25.0","35.036737","135.736933","ChIJhe3L9fMHAWARUZfnVMD0l14"
"519","Theatre and Library Residence -Kyoto Murasakino-","京都市北区北区紫野上柏野町３２−１２","3.0","1.0","35.0362731","135.7379963","ChIJbYTSX_EHAWARmTnpF6RZKHs"
"520","花ノ坊 金閣寺道","京都市北区紫野南花ノ坊町４１−３","4.7","19.0","35.0384864","135.73759","ChIJhd79I_QHAWARYRySBqIwxiI"
"521","笹舟庵","京都市北区紫野北舟岡町１８−１０","5.0","2.0","35.0368644","135.741207","ChIJwevl8_AHAWARZVef8RCoF6A"
"522","東籬","京都市上京区笹屋町三丁目６３９","4.9","167.0","35.0281484","135.7426779","ChIJS0Z11ecHAWARg29nUjbG_Uk"
"523","好运屋 lucky house","京都市上京区西富仲町６８５−１９","3.5","2.0","35.024307","135.7433502","ChIJVemmJ90HAWAR_IKMmvAACQo"
"524","泊まれる飲み屋 八雲食堂","京都市北区紫野南舟岡町７３−１８","4.1","161.0","35.037251","135.7449307","ChIJLQLN4foHAWARtUmTply7MJ8"
"525","月光荘","京都市北区紫野南舟岡町７３−１８","4.4","51.0","35.0373158","135.7449177","ChIJ7_cw4PoHAWAR194buq8QjwI"
"526","京都やどまち西陣","今出川通大宮西入, 168 元北小路町, 上京区 京都市","4.6","7.0","35.0297097","135.7475121","ChIJTQ2Zy-AHAWARFRNLZFtkKOE"
"527","古都の別荘 京町屋西陣","京都市上京区歓喜町２１２−３","4.4","23.0","35.0345104","135.7462457","ChIJb6bsiuQHAWARKfh_4F0VSUw"
"528","ルミナス一条 (西陣IVY Nishijin-IVY)","京都市上京区南新在家町３３４","3.5","8.0","35.0262537","135.7456001","ChIJRwUyvd0HAWARtf12vUozrn0"
"529","Expo Hostel Nishi","京都市北区紫野西藤ノ森町１−４９","5.0","41.0","35.03653799999999","135.746341","ChIJVVVMtOQHAWAR9buYnXPhWhM"
"530","Expo Hostel & Cottage","京都市北区紫野西藤ノ森町 ２−４ ｜ 2-4, Murasakino Nishifuinomoricho, Kita-ku, Kyoto","4.8","80.0","35.0367052","135.7465224","ChIJT9RBs-QHAWAR_IkNhG6gHOE"
"531","町家ステイ","京都市上京区伊佐２３３ 大宮上立売上西入","","","35.0327228","135.7479453","ChIJrZpWV-EHAWAR5cC5-E3HM5U"
"532","船岡温泉ゲストハウス","京都市北区紫野東藤ノ森町１１−５","4.3","6.0","35.0373286","135.7467538","ChIJ8VJRWfsHAWAR-fGebCg0wIY"
"533","京町家西倶","京都市上京区真倉町７６４","4.7","19.0","35.03294699999999","135.7448156","ChIJdZaIs-UHAWARsziS03eCPXY"
"534","紫月 shizuki","京都市上京区西若宮北半町１５５","5.0","3.0","35.0382321","135.7481253","ChIJ2Ravu_wHAWARMcRCbeez3g8"
"535","大心院","京都市右京区花園妙心寺町５７","4.3","69.0","35.0229625","135.7211674","ChIJqxa8qpsHAWARrCiP40rHsjg"
"536","京のやど卯乃花","京都市上京区下竪町１８８ 御前通仁和寺, 街道下る","4.7","6.0","35.023784","135.736105","ChIJ9419ZeoHAWARhdvlZW0z_94"
"537","Eikohsya","京都市北区平野八丁柳町６４−５","","","35.03154449999999","135.7303169","ChIJOVYSHBgHAWARe_44PEVJiGg"
"538","ゲストハウス京洛や","京都市北区平野宮西町52","4.2","5.0","35.0347212","135.7315723","ChIJJ1p71w0HAWAR2MpBXmykHRw"
"539","カエルの歌ショートステイ","京都市北区北野上白梅町２１","","","35.0276295","135.7301999","ChIJd_zRFwAHAWARbJWs_ZGVCfE"
"540","ハイツくすの木","京都市北区北野上白梅町８ ハイツくすの木","2.3","3.0","35.02803189999999","135.7311563","ChIJzTFy-pIHAWAR2-GDyp-sJTE"
"541","サクラホテルレジェンド","京都市北区北野上白梅町６２−１ サクラホテルレジェンド 621","","","35.027797","135.732002","ChIJQeyLBAAHAWARbZwvg95CUik"
"542","京町家ゲストハウス K-style等持院","京都市北区等持院西町16−１５","2.0","1.0","35.0277663","135.7235029","ChIJwyhu22cHAWAR21pgYwRCL2I"
"543","宿屋 西陣荘","京都市上京区西町４５８ 元誓願寺通り堀川東入","3.5","46.0","35.0285994","135.7528752","ChIJX8ihCsAHAWAR3CXpL1bxcSI"
"544","ビーアンドビー きおと","京都市北区紫野石龍町４２","5.0","6.0","35.0432884","135.7503144","ChIJ_6v9ef4HAWAR9AGzBC3gpOE"
"545","西陣 米田邸","京都市上京区竪神明町４７２−１","","","35.0275879","135.7504512","ChIJTf1dFNIHAWAR8i0WjUNyEKs"
"546","ザ グラン リゾート エレガンテ京都","中立売通堀川東入る, ６６−３ 東橋詰町, 京都市上京区上京区","4.0","92.0","35.0251878","135.752408","ChIJ-XIsGXYIAWARGETubHBM5S0"
"547","京町家の宿 中乃庵","京都市上京区中之町５１９−２３","4.0","2.0","35.0165562","135.751015","ChIJE_TsCtYHAWARVDXmUNRTRfo"
"548","ホテル リオンドール","京都市中京区八町目５３８ シティペンションリオンドール 東堀川通夷川上る","4.0","103.0","35.0153159","135.752333","ChIJtVIWfH8IAWARzVLP8Cgj5W8"
"549","五月庵","京都市北区紫野上御所田町１６","4.9","23.0","35.0418865","135.7513619","ChIJ21BWkP0HAWARIo4HOR-iN1A"
"550","リヴェルト京都鴨川","京都市上京区青龍町２０２","4.8","42.0","35.0312956","135.7698524","ChIJAQD0R2gIAWARJPrKr29d9TY"
"551","学生寮すずかけ","京都市上京区中御霊図子町１２５ 女子学生寮すずかけ 新町通今出川上る東入","4.7","3.0","35.0306789","135.7566506","ChIJFyuxg3QIAWARa4ziOtT25Rw"
"552","西陣ならひ庵","京都市上京区幸在町６９２ 上立売通大宮東入 上立売町, 大宮東入","4.1","10.0","35.0320982","135.7502497","ChIJQbcKruEHAWARTjCPiORuFEQ"
"553","ゲストハウス天神","京都市上京区上京区下天神町６５０−２７","4.8","25.0","35.0357121","135.7494942","ChIJqXLAq-MHAWARGoxTDpxRma4"
"554","Ichijo Premium","京都市上京区如水町７０","4.8","5.0","35.0265096","135.7505565","ChIJ-ctnFt8HAWARSlvylepHKlU"
"555","民宿 翠川","京都市上京区中小川町232番地1 小川通今出川上る","4.4","11.0","35.030077","135.7545955","ChIJm5QqHHUIAWARkQL8RUwLk2Q"
"556","Shiki Homes | AKI 秋","京都市上京区","4.4","14.0","35.0273208","135.7530333","ChIJVVXs63UIAWAR8RPKqcaZdLM"
"557","Shiki Homes | Haru 春","京都市上京区革堂西町５３０−１９","4.3","16.0","35.0273086","135.753173","ChIJa6uI6XUIAWAR58QeuasQzpA"
"558","30 USD - guesthouse kyoto","京都市上京区上京区一条横町５６３","","","35.0264107","135.7538896","ChIJJSR5enYIAWARjLN939DCUw4"
"559","ゲストハウス 百万遍 Cross","京都市左京区左京区田中大堰町１５７","4.4","81.0","35.02945680000001","135.7777583","ChIJyTFeuFsIAWAR4R9LidVuNFU"
"560","RAKUCHO RYOKAN","京都市左京区下鴨東半木町６７","4.8","76.0","35.0448767","135.7674589","ChIJ6cd-IhcIAWARRSWCY3qCbHs"
"561","ザ ホーム","京都市上京区東桜町２１−１１ いずみビル 河原町通荒神口上る","","","35.0221948","135.7690452","ChIJV_eZUWAIAWARdS3xh1qfN94"
"562","京都楓ホテル鴨川","京都市左京区田中下柳町１０−５","3.9","19.0","35.0284379","135.7733767","ChIJS5wxzaoJAWARPMVWeH-XTA8"
"563","京町屋清水町","京都市左京区高野清水町１２７","","","35.03619529999999","135.7772008","ChIJAQAZQUQIAWARNpfI86t6IgA"
"564","ゲストハウストンボ","京都市左京区田中上柳町１４","4.3","45.0","35.031543","135.773764","ChIJb--4LEMIAWARl-maRekx-qw"
"565","聖護院御殿荘","京都市左京区聖護院中町１５","4.1","390.0","35.019686","135.780348","ChIJeTH9gfAIAWARGFWZxoTfrXE"
"566","御宿 北川","京都市左京区田中上柳町20-1左京区 京都市左京区田中上柳町20-1","5.0","2.0","35.0311","135.773493","ChIJSdXnKl0IAWARSGEkLmEpwFA"
"567","Stay SAKURA Kyoto 御苑東","京都市上京区上生洲町２１１−１６","4.3","75.0","35.02107549999999","135.7691955","ChIJ7f0yN2AIAWARqHHBnDmKgB8"
"568","石長松菊園","京都市中京区末丸町２８４","3.9","218.0","35.0153638","135.7702042","ChIJZ4UiE4oIAWARGUef8jc003E"
"569","聖護院 ねねこ","京都市左京区聖護院円頓美町２２−１２","4.3","3.0","35.0177064","135.7800242","ChIJE8ajcvAIAWAReVjFUIYto6s"
"570","四季倶楽部 京都加茂川荘","京都市北区小山下内河原町6−６ 四季倶楽部京都加茂川荘","3.9","123.0","35.0464345","135.7596611","ChIJ78VjjgQIAWARUuLB2zBSWUQ"
"571","雲町屋 荒神口","京都市上京区荒神町１２１−２","3.0","1.0","35.0214357","135.7697511","ChIJu-utPWAIAWARtkhHlZFLhSQ"
"572","賀茂女子学生会館","京都市左京区田中関田町２０−１ 賀茂学生会館","4.0","2.0","35.029818","135.775487","ChIJLSccfFwIAWARRxNFNyEcbFo"
"573","エリントンズハウス（ellingtonshouse）","京都市上京区駒之町５３７","5.0","2.0","35.0172944","135.7697764","ChIJEf5daosIAWARhmkfJJTsG3E"
"574","がぁがぁハウス","京都市左京区下鴨森本町１３−９","4.8","5.0","35.0366646","135.7712232","ChIJteOF1kEIAWARtGoteBj9RcQ"
"575","京都大学 清風会館","京都市左京区田中関田町１６−２","4.1","31.0","35.0289499","135.7754631","ChIJ__9Pc1wIAWAR-QaJg_lHD6U"
"576","Kamo House","京都市左京区高野蓼原町４６−１７","","","35.03422389999999","135.7765168","ChIJ03v_kEQIAWAR0NL0XESTIDw"
"577","Daisenji Lodge Ing Black","京都市上京区森之木町４７４−２ 室町通鞍馬口下る","4.8","5.0","35.0369093","135.7578978","ChIJ_-_Xg36LGGARPSGL_J6WtbU"
"578","京都イン加茂川","京都市北区鞍馬口町３０２−５ 鞍馬口通寺町東入","2.8","17.0","35.038053","135.764285","ChIJU3rJBhMIAWARu6wYcSzBcsg"
"579","ゲストハウス 京都阿美家","京都市上京区東土御門町３４３−１ 新椹木町通丸太町下る","4.8","44.0","35.0171109","135.7686931","ChIJwa13CosIAWARp8cg3Vt9iXs"
"580","古都の別荘 京町屋実紫","京都市北区紫野西御所田町５９−４","5.0","12.0","35.0406715","135.7529533","ChIJW1Rj7AcIAWARNiSPsdYNT-k"
"581","Matsu Sho An","shi, 662 Takeyamachi-dori, 甘露町, 中京区 京都市","4.7","6.0","35.0161612","135.7667947","ChIJVSnfeiJaIBURWc4rRyux4d8"
"582","オープンシェアハウスサクラ荘","京都市左京区吉田神楽岡町９−５","4.8","8.0","35.0285737","135.7867167","ChIJi88XilUIAWARHtSfJNdWIUs"
"583","町家 棗庵","京都市中京区末丸町５４１−４３","4.8","10.0","35.0158767","135.7701906","ChIJk_xwpIwIAWAR-aqY1Qp5-d4"
"584","ノク京都","京都市中京区大倉町２０５−１","4.4","632.0","35.0169821","135.759183","ChIJjez7dX0IAWARrqsEHxarWHI"
"585","Guesthouse Keiko","京都市中京区松本町５７６−１","4.2","5.0","35.0149929","135.7666781","ChIJXdzE-IsIAWARvC-A9Q-6ofw"
"586","精美堂イン/Seibido Inn","京都市中京区西革堂町２０４ 新椹木町通夷川上る","4.4","121.0","35.0147549","135.7683456","ChIJWTKVZowIAWARfTh9IAMY2AA"
"587","ゲストハウス＆サロン 京都 月と","京都市左京区聖護院山王町１９−７","4.8","44.0","35.0175169","135.7796078","ChIJy79Qa_AIAWAREcY-hvmkTOo"
"588","竹間つゆくさ庵","京都市中京区福屋町７３７−３","4.6","11.0","35.0151753","135.7626765","ChIJEz7hiogIAWARcmJ4mfhQ2Lk"
"589","京旅籠むげん","京都市上京区北小大門町５４８−１","4.9","102.0","35.0234005","135.749763","ChIJO1tk4tgHAWARhaFSpwEJFkE"
"590","旅館丸家","京都市左京区聖護院川原町２","3.4","16.0","35.0184116","135.7761841","ChIJSSxCXPEIAWARVdPqjT26ZlI"
"591","芝蘭会館別館（国際交流会館）","京都市左京区吉田牛ノ宮町１１−１","3.9","75.0","35.0248109","135.7777166","ChIJGREBhVgIAWAR1BzrkW41Ph0"
"592","ダイヤモンド京都ソサエティ","京都市中京区末丸町５４１ 中筋通竹屋町上ル","4.0","257.0","35.0162961","135.7706872","ChIJ6fOu8pMIAWARpbJG5ya3KSY"
"593","コミュニティーハウス神宮之杜","京都市左京区高野泉町６−５","3.5","6.0","35.0466125","135.7853969","ChIJDQuw4TUIAWARMPO-7XXPzoc"
"594","傾奇庵","京都市左京区 岡崎天王13","4.7","16.0","35.0169948","135.7864853","ChIJaxgQo-MIAWARcegpBTLnkQM"
"595","ペンション北白川","京都市左京区北白川上別当町５ ＰＥＮＳＩＯＮ 北白川","3.5","58.0","35.03224000000001","135.791852","ChIJc8_z8aoJAWARssLsAKLfzug"
"596","京町家聖護院","京都市左京区左京区聖護院中町１１","4.8","25.0","35.019272","135.78152","ChIJlQC8i_oIAWAReNcoupJ5f1U"
"597","（有）ヴォーンハイム・テラモト","京都市左京区吉田中阿達町３６ ヴォーンハイムテラモト","","","35.0256332","135.7763015","ChIJKTzE0FgIAWARpKdHB1ZM95I"
"598","Koyasu by Japan Experience","京都市左京区北白川久保田町６４−４","4.8","12.0","35.02899","135.7876406","ChIJYaFES7kJAWARUHpkqRW9bno"
"599","Guesthouse Ginkakuji Kinta(银阁寺京担/金多)","京都市左京区浄土寺西田町１１５","4.8","16.0","35.0284322","135.7874751","ChIJSYmbgv8IAWAR2ABHcRCyKOo"
"600","房子 预约","京都市左京区浄土寺西田町８３","","","35.02816139999999","135.7896284","ChIJNdB0VgAJAWARq6XMnfe1M-o"
"601","シェアハウス8NEST 銀閣寺","京都市左京区浄土寺西田町８２−３","4.0","1.0","35.0281099","135.7898775","ChIJm8HJA-oJAWARAUGqBWySay8"
"602","Tanaka Nishihinokuchicho Hagiwara","京都市左京区田中西樋ノ口町Hagiwara","","","35.0342192","135.784717","ChIJByobeFEIAWARGOciHUatXoQ"
"603","トッド荘","京都市左京区田中東樋ノ口町２２−２","5.0","3.0","35.0344547","135.7848743","ChIJc9d6QxcJAWARBXaAZwSoAkg"
"604","カーサ吉田本町 - CASA Yoshida Honmachi -","京都市左京区吉田本町２６−７","5.0","6.0","35.02844030000001","135.7847376","ChIJIz_iDVYIAWAR--FYoEjKBYc"
"605","シェアハウス8NEST 百万遍","京都市左京区北白川追分町６７−７","","","35.0287181","135.7838835","ChIJL1PDjk4JAWARvkAkW2-maAM"
"606","京別邸 夢","京都市左京区田中東高原町５１−７","","","35.036125","135.7873217","ChIJjV5L5bMJAWARcdCrfUbXj9E"
"607","シェアハウス 8NEST 北白川","京都市左京区田中東春菜町27−2F 3F","5.0","1.0","35.03571179999999","135.7856028","ChIJ28oFUT4JAWARUC_a4gw-wUw"
"608","シェアハウス8NEST京大元田中","京都市左京区田中里ノ前町７４","","","35.0330675","135.7819288","ChIJjZAmVQAJAWARlozahA5Rp1c"
"609","旧里の前荘","京都市左京区田中里ノ前町８０","","","35.032844","135.7813618","ChIJl6fmVmUJAWARkgnyGBBIuow"
"610","うたひ ーUTAHIー","京都市左京区浄土寺石橋町２９","","","35.0271671","135.7925588","ChIJaX7J6mUJAWARu73fKty_wTs"
"611","Shared House Satolet | さとれ","京都市左京区田中里ノ内町１１３","","","35.0339906","135.7814332","ChIJGQB3WQMJAWARC5ciRWrAOQE"
"612","三休荘町家 MIYACO","京都市左京区浄土寺東田町１７","","","35.0262922","135.791892","ChIJN7NYKAIJAWAR6euwPlV3EpI"
"613","洛水コーポ","京都市左京区田中高原町１９","3.5","2.0","35.037673","135.78663","ChIJpyJ9jE0IAWARab761pcO0Qw"
"614","ゲストハウス茶山","Kyoto-shi, Kyoto-fu, Sakyo-ku, Tanaka Nishitakaharachou 14-6, Kyoto","5.0","16.0","35.0373707","135.7853324","ChIJU8iR4k0IAWARZ3IVokjrxRQ"
"615","Ginkakuji Vacation Home 銀閣寺ﾊﾞｹｰｼｮﾝﾎｰﾑ","京都市左京区銀閣寺前町１７","","","35.0278173","135.7949638","ChIJD07qAQQJAWARrZTLbAwuhUQ"
"616","京都 ゆきのや","京都市左京区浄土寺馬場町１７−１","4.0","2.0","35.0252025","135.7922113","ChIJp-94TAIJAWARL8cYO-fIY_Q"
"617","フラットボレロ浄土寺｜京都大学近くの多国籍シェアハウス（家具付き）","京都市左京区浄土寺上馬場町４−１","5.0","6.0","35.0248477","135.7913739","ChIJDbff1iYJAWARfEjpaenmyW4"
"618","シェアハウス 倉橋キッチン＆プラス","京都市左京区吉田神楽岡町4番地 倉橋マンション 新館2階3階","","","35.0243312","135.7879803","ChIJ1WnnTB8JAWARSpKMg4964ok"
"619","エクセレント マキ","京都市左京区田中野神町３０","3.0","3.0","35.0344131","135.7798324","ChIJY8NrOUYJAWARVVa9fCYt8xc"
"620","北白川天然ラジウム温泉 えいせん京","京都市左京区北白川地蔵谷町１−１２５","4.3","153.0","35.037795","135.809078","ChIJhXEcS3UJAWARU8LXUoP4Aac"
"621","まこと苑吉川","京都市左京区北白川琵琶町４４−３","4.3","4.0","35.031554","135.7997125","ChIJWcPznAgJAWARDblSirYeeX0"
"622","京別邸 銀閣寺","京都市左京区銀閣寺町７２−４","","","35.0276328","135.7961598","ChIJHdVDPAQJAWAR5lSA9p1Icz0"
"623","シェアハウス NAKAZONOSO-京都銀閣寺","京都市左京区吉田神楽岡町１５５−４","","","35.0232761","135.7896689","ChIJMQf4Ab0JAWARvZUDvYOO5Y4"
"624","Yoshida house","京都市左京区浄土寺真如町１８−６","","","35.0235198","135.7884741","ChIJ2SxmjjIJAWAReUjplRe2MR0"
"625","四季育む宿 然林房","京都市北区鷹峯北鷹峯町４０","3.9","269.0","35.05465609999999","135.7289919","ChIJYTDPLSWpAWARdydXnTXhzL0"
"626","monthly apartment Haulu","京都市北区大宮玄琢北町２８−４ ハウル","","","35.0540635","135.7373024","ChIJMbCJuhaoAWARzjgEox4CO4M"
"627","ホテルハーヴェスト京都鷹峯","京都市北区衣笠鏡石町４７","4.5","1117.0","35.05050610000001","135.7337236","ChIJK1Q4eT2oAWARu59xYMmhalI"
"628","西明荘","京都市北区大宮薬師山東町２１−５","","","35.0560801","135.7388238","ChIJKcjH6BOoAWAReFsR10wsYNg"
"629","むらさき ハウス","shi, 28-4 紫竹西高縄町, 北区 京都市","5.0","16.0","35.0461441","135.7477205","ChIJNeAUVv8HAWARN-dNYSG3Hhc"
"630","グリーンゲーブルズ Green Gables","京都市北区紫竹東栗栖町３０−１","3.1","12.0","35.0495153","135.7450687","ChIJ-7fHfwSoAWARMmIE9Xag1QA"
"631","アマン 京都","1 Okitayama Washimine-cho, 北区 京都市","4.3","392.0","35.05076409999999","135.7305842","ChIJ-8IdwOupAWARZk21GnGrDU8"
"632","光悦荘","京都市北区鷹峯北鷹峯町４６","4.0","8.0","35.0543461","135.7288612","ChIJ__8DST-oAWARLAwrdTt2HQQ"
"633","しょうざんリゾート 西門","京都市北区衣笠鏡石町４７","4.0","3.0","35.0499586","135.73281","ChIJQyvERgCpAWAR-UGwvosXAEc"
"634","東急ハーヴェストクラブ京都鷹峯&VIALA","京都市北区鷹峯土天井町２２ 東急ハーヴェストクラブ京都鷹峯","5.0","1.0","35.050449","135.7337676","ChIJJ222JQCpAWARsjePBI2pPbI"
"635","ROKU KYOTO、LXRホテルズ＆リゾーツ","京都市北区衣笠鏡石町４４−１","4.5","1064.0","35.0476127","135.7346805","ChIJe5gElQGpAWARvTkIO-v6H8I"
"636","S長谷川","６-6 鷹峯藤林町, 北区 京都市","","","35.0490688","135.7359942","ChIJtzE8VLupAWARoS-xGg7RDdQ"
"637","SOMEYA 嶋田くみこ (染織家)","京都市北区大北山原谷乾町42 番 20","","","35.0479483","135.7180784","ChIJWYyZ7jSpAWAR__sx08VTbdQ"
"638","RAKUMANKAN洛曼館","京都市北区紫野泉堂町３１","5.0","3.0","35.0477004","135.7407906","ChIJTUhP5f6pAWARTM1MFxsA1v0"
"639","侘寂-雅","京都市北区衣笠赤阪町１−１１６","5.0","2.0","35.0404341","135.7238744","ChIJqSz7TACpAWARMwtGEBLuk60"
"640","栄庵SAKAEAN","京都市北区衣笠西御所ノ内町２９","5.0","3.0","35.0405052","135.7326639","ChIJf9vDf3ipAWAR_LiDZXLt3g8"
"641","ＳＴＨ紫野","Japan","","","35.0435399","135.7388291","ChIJvZ-2xh2oAWARJuYQ-7GCwQM"
"642","ブリランテ金閣","京都市北区衣笠東御所ノ内町４７","","","35.0407476","135.7353483","ChIJkfr3LVupAWARSMusMtxSNPg"
"643","murasakian","京都市北区紫野東泉堂町１０","4.0","5.0","35.04884","135.7429734","ChIJgYW4M4OpAWARY9JYT3GkHeE"
"644","Kyoto","京都市北区衣笠東御所ノ内町５０ ハウス５０","","","35.0403196","135.7348284","ChIJCeDqOACpAWAR776o7X0IVwQ"
"645","アオキシール","京都市北区衣笠赤阪町１−３７７","","","35.0397401","135.7224528","ChIJ0djKyaOpAWARn9jm8BbFMWU"
"646","なちや","京都市北区紫野大徳寺町６３−４７","4.9","14.0","35.043641","135.7404614","ChIJDVWhyO6pAWARtTLVv3MPSqc"
"647","Feweo","京都市北区紫野花ノ坊町４０","","","35.04023779999999","135.7369025","ChIJ1bXeEwAHAWAREh32EhY6iKI"
"648","日照庵","京都市北区西賀茂北鎮守菴町３０−１","4.9","7.0","35.0613106","135.7394995","ChIJGZ6ww36pAWARs0QcTdzY5Ac"
"649","ゲストハウス桜こまち（Guest House Sakurakomachi)","京都市北区衣笠街道町10","4.7","9.0","35.0382583","135.7333148","ChIJWR1lQSoHAWAR72Q5aj341jQ"
"650","Hotel","45-3, 衣笠馬場町, 北区 京都市","","","35.03743339999999","135.7307281","ChIJsap7XgkHAWARKvWiAIHnjfg"
"651","Ez guest house","京都市北区紫竹西南町６７−２４","3.2","42.0","35.046555","135.7450777","ChIJywkdoyapAWAR_RoNLcQXFkQ"
"652","Cozy house 305 free wifi a rented electric bicycle","京都市北区紫竹牛若町２８−１９ リベルテ北山","","","35.0481856","135.7457132","ChIJNVLoeQCpAWAROYEJT9-TcKM"
"653","Cozy house K46, free wifi a rented electric bicycle","京都市北区紫竹牛若町２８−１９ リベルテ北山","","","35.0481856","135.7457132","ChIJR7s7EQCpAWARHMtG6xctfUA"
